, (201 bp)Believed to be involved in assembly of Fe-S clusters[1444839..1445039]

AL 13_IHE3034:(1449 bp)Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)[1315189..1316637]
, (1269 bp)L-2-hydroxyglutarate oxidase (EC 1.1.3.15)[1316660..1317928]
, (978 bp)Carbon starvation induced protein CsiD[1317948..1318925]
, (126 bp)hypothetical protein[1319256..1319381]

AL 14_IHE3034:(1392 bp)putative DNA-binding protein[2133176..2134567]
, (336 bp)Phage holin[2134664..2134999]
, (477 bp)Phage lysin, 1,4-beta-N-acetylmuramidase (EC 3.2.1.17) or lysozyme #Protein S in phage lambda[2135003..2135479]

AL 15_IHE3034:(978 bp)Inner membrane protein YrbG, predicted calcium/sodium:proton antiporter[601071..602048]

AL 17_IHE3034:(1803 bp)Inner membrane ABC-transporter YbtQ[2110056..2111858]

AL 18_IHE3034:(621 bp)L-lysine permease[5067921..5068541]

AL 19_IHE3034:(237 bp)hypothetical protein[1321631..1321867]
, (243 bp)FIG00643727: hypothetical protein[1322327..1322569]

AL 21_IHE3034:(2262 bp)5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase (EC 2.1.1.14)[5061104..5063365]
, (126 bp)hypothetical protein[5063348..5063473]
, (954 bp)Transcriptional activator MetR[5063483..5064436]

AL 22_IHE3034:(783 bp)Transcriptional regulator NanR[574871..575653]

AL 23_IHE3034:(1044 bp)Mobile element protein[2114657..2115700]
, (684 bp)FIG01220476: hypothetical protein[2116257..2116940]
, (76 bp)tRNA-Asn-GTT[2116081..2116156]

AL 24_IHE3034:(1281 bp)Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)[1313895..1315175]

AL 25_IHE3034:(756 bp)FIG00639319: hypothetical protein[5064462..5065217]
, (801 bp)Cof protein, HD superfamily hydrolase[5065299..5066099]

AL 27_IHE3034:(855 bp)Hypothetical ATP-binding protein UPF0042, contains P-loop[594354..595208]
, (348 bp)PTS system nitrogen-specific IIA component, PtsN[595254..595601]

AL 28_IHE3034:(1305 bp)Anthranilate synthase, aminase component (EC 4.1.3.27)[2113159..2114463]

AL 29_IHE3034:(315 bp)hypothetical protein[1320887..1321201]

AL 30_IHE3034:(1401 bp)gamma-aminobutyrate (GABA) permease[1312258..1313658]

AL 31_IHE3034:(4569 bp)Glutamate synthase [NADPH] large chain (EC 1.4.1.13)[583139..587707]
","AL 1_IMT5155:(522 bp)Acetolactate synthase small subunit (EC 2.2.1.6)[4127995..4128516]
, (1725 bp)Acetolactate synthase large subunit (EC 2.2.1.6)[4128489..4130213]
, (945 bp)Probable transcriptional activator for leuABCD operon[4130531..4131475]
, (1572 bp)2-isopropylmalate synthase (EC 2.3.3.13)[4132311..4133882]
, (1092 bp)3-isopropylmalate dehydrogenase (EC 1.1.1.85)[4133882..4134973]

AL 2_IMT5155:(498 bp)Putative arylsulfatase regulatory protein[24203..24700]
, (1185 bp)Multidrug resistance protein D[24708..25892]

AL 3_IMT5155:(708 bp)Ni,Fe-hydrogenase I cytochrome b subunit[3230625..3231332]
, (1794 bp)Uptake hydrogenase large subunit (EC 1.12.99.6)[3231351..3233144]

AL 4_IMT5155:(1554 bp)Transcriptional antiterminator of lichenan operon, BglG family[103044..104597]
, (471 bp)PTS system, fructose-specific IIA component (EC 2.7.1.69)[104624..105094]
, (315 bp)PTS system, fructose-specific IIB component (EC 2.7.1.69)[105112..105426]
, (1092 bp)PTS system, fructose-specific IIBC component (EC 2.7.1.69)[105451..106542]

AL 5_IMT5155:(882 bp)LysR family transcriptional regulator YneJ[2588125..2589006]
, (1389 bp)Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)[2589107..2590495]

AL 6_IMT5155:(6699 bp)BigB[2694747..2701445]
, (270 bp)Putative uncharacterized protein ydbL, may be related to amine metabolism[2701820..2702089]
, (186 bp)Uncharacterized protein ynbE; probable lipoprotein STY1424[2702154..2702339]

AL 7_IMT5155:(1383 bp)Cytosine deaminase (EC 3.5.4.1)[3845226..3846608]
, (951 bp)Carbamate kinase (EC 2.7.2.2)[3846618..3847568]

AL 8_IMT5155:(942 bp)rRNA small subunit methyltransferase H[4124808..4125749]
, (459 bp)Cell division protein MraZ[4125751..4126209]
, (1005 bp)Fructose repressor FruR, LacI family[4126811..4127815]

AL 9_IMT5155:(888 bp)FIG00553873: hypothetical protein[803773..804660]
, (495 bp)Putative membrane protein[804848..805342]
, (1041 bp)Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)[805382..806422]

AL 10_IMT5155:(1131 bp)putative prophage integrase[1589115..1590245]
, (1362 bp)Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)[1590511..1591872]

AL 11_IMT5155:(2229 bp)Putative vimentin[4615662..4617890]

AL 12_IMT5155:(1293 bp)D-galactonate transporter[11999..13291]
, (1101 bp)Uncharacterized protein YidS[13252..14352]

AL 13_IMT5155:(1332 bp)Mobile element protein[842094..843425]
, (414 bp)General secretion pathway protein K[843605..844018]
, (612 bp)General secretion pathway protein L[844015..844626]

AL 14_IMT5155:(1047 bp)2-keto-3-deoxy-D-arabino-heptulosonate-7- phosphate synthase I alpha (EC 2.5.1.54)[2434579..2435625]
, (834 bp)FIG137360: hypothetical protein[2435782..2436615]

AL 15_IMT5155:(1095 bp)Methylmalonyl-CoA mutase (EC 5.4.99.2)[1020353..1021447]
, (894 bp)Chromosome initiation inhibitor[1021650..1022543]
, (114 bp)hypothetical protein[1022519..1022632]
, (231 bp)FIG00639909: hypothetical protein[1022684..1022914]

AL 16_IMT5155:(867 bp)Hypothetical transcriptional regulator yidL[19209..20075]

AL 17_IMT5155:(1401 bp)Glutamate decarboxylase (EC 4.1.1.15)[2611600..2613000]

AL 18_IMT5155:(891 bp)5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)[4922005..4922895]
, (1554 bp)5'-nucleotidase (EC 3.1.3.5)[4923277..4924830]

AL 19_IMT5155:(984 bp)Thiamin ABC transporter, substrate-binding component[4139139..4140122]
, (1611 bp)Thiamin ABC transporter, transmembrane component[4140098..4141708]
, (699 bp)Thiamin ABC transporter, ATPase component / Thiamine transport ATP-binding protein thiQ[4141692..4142390]

AL 20_IMT5155:(1503 bp)L-arabinose isomerase (EC 5.3.1.4)[4146282..4147784]

AL 21_IMT5155:(906 bp)FIG00638276: hypothetical protein[4918497..4919402]

AL 23_IMT5155:(1125 bp)FIG074102: hypothetical protein[4924963..4926087]

AL 24_IMT5155:(1656 bp)SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA[4137320..4138975]
, (120 bp)hypothetical protein[4138976..4139095]

AL 25_IMT5155:(606 bp)3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)[4136387..4136992]
, (132 bp)Sugar-phosphate stress protein SgrT (embedded in SgrS)[4137100..4137231]

AL 26_IMT5155:(930 bp)Arabinose operon regulatory protein[4143354..4144283]

AL 27_IMT5155:(2181 bp)Catalase (EC 1.11.1.6) / Peroxidase (EC 1.11.1.7)[4919496..4921676]

AL 28_IMT5155:(1551 bp)5'-nucleotidase (EC 3.1.3.5)[4926320..4927870]
","AL 1_K12:(1239 bp)Uncharacterized PLP-dependent aminotransferase YfdZ[1646058..1647296]
, (117 bp)hypothetical protein[1647360..1647476]
, (921 bp)Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-)[1647787..1648707]

AL 2_K12:(1128 bp)Putative uncharacterized protein YhcG[580397..581524]

AL 3_K12:(3282 bp)Uncharacterized protein YphG, TPR-domain containing[1424142..1427423]
, (984 bp)Predicted sugar ABC transport system, periplasmic binding protein YphF precursor[1427520..1428503]

AL 4_K12:(2496 bp)Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)[1639867..1642362]
","AL 1_LF82:(1416 bp)Glutamyl-tRNA synthetase (EC 6.1.1.17)[1625031..1626446]
, (393 bp)FIG00638165: hypothetical protein[1626497..1626889]
, (345 bp)Putative negative regulator[1626891..1627235]
, (123 bp)hypothetical protein[1627695..1627817]
, (76 bp)tRNA-Ala-GGC[1627471..1627546]
, (76 bp)tRNA-Ala-GGC[1627586..1627661]

AL 2_LF82:(810 bp)Uncharacterized protein YgcG[1206794..1207603]
, (603 bp)LemA PROTEIN[1207701..1208303]
, (126 bp)hypothetical protein[1208317..1208442]
, (672 bp)Queuosine Biosynthesis QueE Radical SAM[1208476..1209147]

AL 3_LF82:(999 bp)Cell division protein ZipA[1614612..1615610]

AL 4_LF82:(1053 bp)Ethanolamine operon regulatory protein[1594008..1595060]

AL 5_LF82:(831 bp)Uncharacterized protein YgcG[1204732..1205562]

AL 6_LF82:(888 bp)Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)[1591893..1592780]
, (660 bp)Ethanolamine utilization polyhedral-body-like protein EutL[1592790..1593449]

AL 7_LF82:(1479 bp)Uncharacterized sugar kinase YgcE (EC 2.7.1.-)[1209560..1211038]

AL 8_LF82:(1329 bp)Mobile element protein[1203358..1204686]
","AL 1_NRG857c:(1176 bp)Manganese transport protein MntH[1631708..1632883]
, (327 bp)FIG00639029: hypothetical protein[1633024..1633350]
, (1257 bp)Chloride channel protein[1633465..1634721]

AL 2_NRG857c:(1338 bp)Inner membrane metabolite transport protein YgcS[1215064..1216401]
, (777 bp)Putative electron transfer flavoprotein subunit YgcR[1216379..1217155]
, (861 bp)Putative electron transfer flavoprotein subunit YgcQ[1217152..1218012]
, (576 bp)Glycerol-3-phosphate responsive antiterminator (mRNA-binding)[1218160..1218735]

AL 3_NRG857c:(132 bp)hypothetical protein[1624896..1625027]
, (76 bp)tRNA-Val-TAC[1624697..1624772]

AL 4_NRG857c:(792 bp)3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)[1602326..1603117]
, (1017 bp)Sulfate and thiosulfate binding protein CysP[1603275..1604291]

AL 5_NRG857c:(1455 bp)Predicted FAD containing dehydrogenase[1213516..1214970]

AL 6_NRG857c:(1272 bp)Probable electron transfer flavoprotein-quinone oxidoreductase YgcN (EC 1.5.5.-)[1219003..1220274]
, (363 bp)Queuosine biosynthesis QueD, PTPS-I[1220352..1220714]

AL 7_NRG857c:(1425 bp)PTS system, N-acetylmuramic acid-specific IIB component (EC 2.7.1.69) / PTS system, N-acetylmuramic acid-specific IIC component (EC 2.7.1.69)[1599722..1601146]
, (897 bp)N-acetylmuramic acid 6-phosphate etherase[1601150..1602046]

AL 8_NRG857c:(786 bp)2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)[1212661..1213446]
","AL 1_PSUO2:(1146 bp)Glycerate kinase (EC 2.7.1.31)[3666112..3667257]
, (1302 bp)Xanthine permease[3667279..3668580]
, (1362 bp)Allantoinase (EC 3.5.2.5)[3668636..3669997]

AL 2_PSUO2:(1656 bp)L-lactate permease[159673..161328]

AL 3_PSUO2:(1455 bp)Allantoin permease[3670057..3671511]

AL 4_PSUO2:(879 bp)2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)[3671681..3672559]
, (777 bp)Hydroxypyruvate isomerase (EC 5.3.1.22)[3672659..3673435]

AL 5_PSUO2:(786 bp)Ureidoglycine aminohydrolase[3665198..3665983]
","AL 1_RS218:(588 bp)Transporter, LysE family[1391168..1391755]
, (882 bp)LysR family transcriptional regulator YfiE[1391858..1392739]
, (1335 bp)ATP-dependent RNA helicase SrmB[1392772..1394106]
, (738 bp)tRNA (adenine37-N(6))-methyltransferase TrmN6 (EC 2.1.1.223)[1394238..1394975]
, (1623 bp)L-aspartate oxidase (EC 1.4.3.16)[1394960..1396582]
, (576 bp)RNA polymerase sigma factor RpoE[1396990..1397565]
, (651 bp)Sigma factor RpoE negative regulatory protein RseA[1397598..1398248]
, (957 bp)Sigma factor RpoE negative regulatory protein RseB precursor[1398248..1399204]
, (480 bp)Sigma factor RpoE regulatory protein RseC[1399201..1399680]
, (1800 bp)Translation elongation factor LepA[1399877..1401676]
, (966 bp)Signal peptidase I (EC 3.4.21.89)[1401701..1402666]
, (681 bp)Ribonuclease III (EC 3.1.26.3)[1402938..1403618]
, (906 bp)GTP-binding protein Era[1403615..1404520]
, (729 bp)DNA recombination and repair protein RecO[1404532..1405260]
, (732 bp)Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)[1405272..1406003]

AL 2_RS218:(1263 bp)FIG00641944: hypothetical protein[1241960..1243222]
, (909 bp)D-beta-hydroxybutyrate dehydrogenase (EC 1.1.1.30)[1243219..1244127]
, (768 bp)DeoR family transcriptional regulator probably related to glycerate, glycolaldehyde metabolism[1244323..1245090]
, (657 bp)Serine/threonine protein phosphatase 2 (EC 3.1.3.16)[1245141..1245797]
, (2562 bp)DNA mismatch repair protein MutS[1245903..1248464]
, (156 bp)FIG00638522: hypothetical protein[1248540..1248695]
, (345 bp)FIG00638716: hypothetical protein[1248749..1249093]
, (429 bp)DNA-binding domain of ModE / Molybdate-binding domain of ModE[1249132..1249560]

AL 3_RS218:(732 bp)COG1496: Uncharacterized conserved protein[1369528..1370259]
, (2574 bp)ClpB protein[1370389..1372962]

AL 4_RS218:(636 bp)Hypothetical protein, similar to phosphoserine phosphatase[1408451..1409086]
, (537 bp)tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)[1409111..1409647]
, (1557 bp)Transglycosylase, Slt family[1409644..1411200]

AL 5_RS218:(3888 bp)Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)[1411459..1415346]

AL 6_RS218:(1095 bp)Uncharacterized sugar kinase YeiI[4566322..4567416]

AL 7_RS218:(2661 bp)Protein acetyltransferase[1384565..1387225]

AL 8_RS218:(1299 bp)Alpha-ketoglutarate permease[1381432..1382730]
, (273 bp)Putative outer membrane lipoprotein[1382727..1382999]

AL 9_RS218:(273 bp)[NiFe] hydrogenase metallocenter assembly protein HypC[1253885..1254157]
, (873 bp)[NiFe] hydrogenase nickel incorporation-associated protein HypB[1254148..1255020]
, (363 bp)[NiFe] hydrogenase nickel incorporation protein HypA[1255024..1255386]
, (462 bp)Formate hydrogenlyase regulatory protein HycA[1255586..1256047]
, (612 bp)Formate hydrogenlyase subunit 2[1256172..1256783]

AL 10_RS218:(699 bp)FIG00637884: hypothetical protein[1387257..1387955]
, (420 bp)Thioredoxin 2 (EC 1.8.1.8)[1388024..1388443]

AL 11_RS218:(924 bp)Formate hydrogenlyase subunit 4[1258609..1259532]

AL 12_RS218:(1317 bp)D-serine dehydratase (EC 4.3.1.18)[4561706..4563022]

AL 13_RS218:(1011 bp)[NiFe] hydrogenase metallocenter assembly protein HypE[1251757..1252767]

AL 14_RS218:(261 bp)4Fe-4S ferredoxin, iron-sulfur binding[1407078..1407338]
, (849 bp)Sialic acid utilization regulator, RpiR family[1407394..1408242]

AL 15_RS218:(573 bp)FIG00639802: hypothetical protein[4563598..4564170]
, (567 bp)FIG01048891: hypothetical protein[4564428..4564994]

AL 16_RS218:(1827 bp)Formate hydrogenlyase subunit 3[1256780..1258606]

AL 17_RS218:(2079 bp)Formate hydrogenlyase transcriptional activator[1249605..1251683]
","AL 1_SCI07:(1059 bp)Cell division protein FtsX[332898..333956]
, (855 bp)RNA polymerase sigma factor RpoH[334201..335055]
, (885 bp)4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)[335159..336043]
, (921 bp)D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)[336043..336963]
, (855 bp)PTS system, mannose-specific IID component (EC 2.7.1.69)[336965..337819]
, (747 bp)PTS system, gluconate-specific IIC component (EC 2.7.1.69)[337812..338558]
, (486 bp)PTS system, gluconate-specific IIB component (EC 2.7.1.69)[338575..339060]
, (402 bp)putative phosphotransferase system protein( EC:2.7.1.69 )[339067..339468]

AL 2_SCI07:(1278 bp)Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)[344581..345858]
, (768 bp)Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)[345855..346622]
, (714 bp)Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)[346624..347337]

AL 3_SCI07:(1110 bp)Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)[342501..343610]
, (927 bp)High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)[343658..344584]

AL 4_SCI07:(1317 bp)Glycerol-3-phosphate ABC transporter, periplasmic glycerol-3-phosphate-binding protein (TC 3.A.1.1.3)[347734..349050]
, (888 bp)Glycerol-3-phosphate ABC transporter, permease protein UgpA (TC 3.A.1.1.3)[349148..350035]

AL 5_SCI07:(384 bp)probable acetyltransferase YPO3809[341694..342077]
, (138 bp)FIG00638710: hypothetical protein[342212..342349]
","AL 1_SCU-397:(123 bp)hypothetical protein[3688295..3688417]
, (1416 bp)adhesin/invasin-like protein [similarity][3688515..3689930]
, (423 bp)FIG00639284: hypothetical protein[3690016..3690438]
, (204 bp)FIG00639074: hypothetical protein[3690435..3690638]
, (408 bp)HTH-type transcriptional regulator cueR[3690642..3691049]
, (1293 bp)Inner membrane transport protein YbaT[3691174..3692466]
, (933 bp)Glutaminase (EC 3.5.1.2)[3692469..3693401]
, (2505 bp)Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)[3693663..3696167]
, (795 bp)FIG00921183: possible ligase[3696339..3697133]
, (480 bp)Cys-tRNA(Pro) deacylase YbaK[3697337..3697816]

AL 2_SCU-397:(375 bp)Holliday junction resolvase / Crossover junction endodeoxyribonuclease rusA (EC 3.1.22.-)[2843246..2843620]
, (1047 bp)Phage antitermination protein Q[2843633..2844679]
, (114 bp)hypothetical protein[2844762..2844875]
, (252 bp)Hypothetical rem protein[2845026..2845277]
, (117 bp)hypothetical protein[2845339..2845455]
, (180 bp)hypothetical protein[2845908..2846087]
, (516 bp)hypothetical bacteriophage protein[2846209..2846724]
, (177 bp)FIG00640898: hypothetical protein[2846721..2846897]
, (117 bp)hypothetical protein[2846890..2847006]
, (138 bp)hypothetical protein[2846974..2847111]
, (357 bp)hypothetical protein[2847166..2847522]
, (462 bp)Phage protein[2847500..2847961]
, (297 bp)FIG00640735: hypothetical protein[2847958..2848254]
, (393 bp)LygF[2848251..2848643]
, (771 bp)FIG00639948: hypothetical protein[2848659..2849429]
, (423 bp)putative phage replication protein[2849463..2849885]
, (1041 bp)Primosomal protein I[2849917..2850957]
, (552 bp)unknown protein encoded by prophage CP-933O[2850929..2851480]
, (228 bp)Putative regulator of cell division encoded by prophage CP-933O[2851464..2851691]
, (153 bp)Mobile element protein[2852366..2852518]
, (375 bp)FIG00641683: hypothetical protein[2852530..2852904]

AL 3_SCU-397:(534 bp)Phage lysin, 1,4-beta-N-acetylmuramidase (EC 3.2.1.17) or lysozyme[2835824..2836357]
, (351 bp)FIG00638659: hypothetical protein[2836421..2836771]
, (216 bp)Phage holin #lysis protein S[2836776..2836991]
, (1854 bp)Mobile element protein[2837141..2838994]
, (186 bp)anti-adapter protein IraM[2839405..2839590]
, (132 bp)hypothetical protein[2839871..2840002]
, (1050 bp)DNA methyl transferase, phage-associated[2840804..2841853]
, (198 bp)Phage protein[2842004..2842201]
, (822 bp)Phage antitermination protein Q[2842428..2843249]
, (77 bp)tRNA-Arg-TCT[2840502..2840578]
, (76 bp)tRNA-Met-CAT[2840679..2840754]

AL 4_SCU-397:(2415 bp)FIG00809136: hypothetical protein[3679254..3681668]
, (687 bp)Uncharacterized metabolite ABC transporter in Enterobacteriaceae, ATP-binding protein EC-YbbA[3681665..3682351]
, (627 bp)Arylesterase precursor (EC 3.1.1.2)[3682319..3682945]
, (810 bp)Putative NAD(P)-dependent oxidoreductase EC-YbbO[3682935..3683744]
, (855 bp)FIG000875: Thioredoxin domain-containing protein EC-YbbN[3683805..3684659]
, (780 bp)YbbM seven transmembrane helix protein[3684722..3685501]
, (678 bp)YbbL ABC transporter ATP-binding protein[3685488..3686165]
, (918 bp)Putative stomatin/prohibitin-family membrane protease subunit YbbK[3686311..3687228]
, (459 bp)Putative activity regulator of membrane protease YbbK[3687225..3687683]

AL 5_SCU-397:(348 bp)Head decoration protein[2827590..2827937]
, (1506 bp)Phage capsid and scaffold[2827974..2829479]
, (1593 bp)Phage portal protein[2829469..2831061]
, (207 bp)Phage head-to-tail joining protein[2831058..2831264]

AL 6_SCU-397:(3741 bp)Respiratory nitrate reductase alpha chain (EC 1.7.99.4)[2633387..2637127]

AL 7_SCU-397:(990 bp)Aldo-keto reductase[3883785..3884774]
, (894 bp)Transcriptional regulator, LysR family[3884805..3885698]
, (990 bp)Transcriptional regulator, LysR family[3885898..3886887]

AL 8_SCU-397:(915 bp)L,D-transpeptidase YbiS[3398403..3399317]
, (1119 bp)Putative membrane protein[3399375..3400493]
, (468 bp)Mn-dependent transcriptional regulator MntR[3400490..3400957]
, (129 bp)hypothetical protein[3401143..3401271]

AL 10_SCU-397:(822 bp)SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase (EC 2.1.1.182)[4160798..4161619]
, (252 bp)ApaG protein[4161748..4161999]
, (849 bp)Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)[4162006..4162854]
, (315 bp)CcdB toxin protein[4162851..4163165]
, (234 bp)CcdA protein (antitoxin to CcdB)[4163168..4163401]

AL 11_SCU-397:(2178 bp)adherence and invasion outermembrane protein (Inv,enhances Peyer's patches colonization)[1465733..1467910]
, (978 bp)SinI homolog[1467965..1468942]

AL 12_SCU-397:(1311 bp)Inner membrane protein[680236..681546]
, (168 bp)Uncharacterized protein YhaL[681680..681847]
, (603 bp)Pirin-like protein YhaK[681867..682469]
, (897 bp)LysR-family transcriptional regulator YhaJ[682673..683569]

AL 13_SCU-397:(1830 bp)Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)[5163156..5164985]
